refs,hyps,original_bleu1,original_bleu2,original_bleu3,original_bleu4,reordered_bleu1,reordered_bleu2,reordered_bleu3,reordered_bleu4,original_rouge,reordered_rouge,original_bert,reordered_bert,original_bleurt,reordered_bleurt
分析输液管路事情的发生及处理情况。,分析输液管路事情的发生及处理情况。,40.0,29.277002188455995,18.751526127306107,0.0,37.19745119980564,18.074712379743524,0.0,0.0,42.42641780324019,28.735362997640852,79.26652431488037,77.63178944587708,0.5012630820274353,0.48917198181152344
"不同输液管路常见故障,如何处理好?","不同输液管路常见故障,如何处理好?",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,17.533854517964247,9.0367417752225,0.0,0.0,99.99999999994999,19.870188291219122,100.0,71.13603949546814,0.9709665179252625,0.5537461042404175
"孩子在输液,害怕输液,哭闹起来。","孩子在输液,害怕输液,哭闹起来。",46.55313898520114,31.626630084170817,19.798601716851696,0.0,38.94003915357024,28.43778377939307,20.798879799330237,15.237043787179804,48.16146429150816,37.962962962937425,78.38284969329834,78.33325862884521,0.49999362230300903,0.4021799564361572
"孩子在输液的时候,害怕输液,哭闹起来。","孩子在输液的时候,害怕输液,哭闹起来。",62.50000000000002,45.64354645876385,39.044833280954016,34.234749558690204,39.94650442174473,29.020462653680983,21.10461227417708,15.365214826612297,67.53535674552467,35.85032640146283,81.44980072975159,79.44777607917786,0.5303703546524048,0.4825213551521301
发展生产是提高人民的生活质量。,发展生产是提高人民的生活质量。,25.925925925925927,9.985744825254637,0.0,0.0,86.6666666666667,65.82805886043833,40.54801330382265,27.301208627090666,20.39157605743957,46.66666666661667,76.27179026603699,83.64617228507996,0.3512459695339203,0.7491168975830078
"在夹带字典里,我们可以提前复习不认识的字。","在夹带字典里,我们可以提前复习不认识的字。",87.50000000000003,70.71067811865478,55.03212081491043,0.0,57.14285714285717,41.403933560541276,26.229289923817383,17.79392574533939,79.29824561397368,50.68574836010421,92.75502562522888,85.95147728919983,0.8208746910095215,0.6184566617012024
工厂提前完成了今年的生产计划。,工厂提前完成了今年的生产计划。,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,87.51733190429479,77.57582337858298,71.44118856472397,65.68469977521322,99.99999999994999,49.61389961386312,100.0,90.41401147842407,0.9583961963653564,0.8324335813522339
"为了提前完成任务,他们都在夜以继日地工作着。","为了提前完成任务,他们都在夜以继日地工作着。",45.40461689683223,25.483278030850986,14.826049012968191,0.0,63.63636363636361,49.23659639173309,41.74128044846464,35.17636208847486,37.169119493651145,39.22330097080845,80.22056221961975,81.4935028553009,0.6447795629501343,0.7598239779472351
"为了提前完成任务,他们都在夜以继日地工作着。","为了提前完成任务,他们都在夜以继日地工作着。",92.85714285714283,88.64052604279179,83.83820492034592,78.25422900366432,63.63636363636361,46.056618647183825,31.687777970444237,24.05680447798905,92.85714285709285,58.834951456245335,95.85555791854858,84.86305475234985,0.8473716378211975,0.7363089919090271
我喜欢看旧的黑帮电影。,我喜欢看旧的黑帮电影。,66.66666666666669,49.23659639173309,28.941787404774686,0.0,55.36730085068171,45.90814064410914,32.913518732905466,0.0,66.66666666661666,62.23312883433224,83.86816382408142,88.35819363594055,0.6265386939048767,0.6327738761901855
我最喜欢黑色的电影。,我最喜欢黑色的电影。,36.36363636363637,26.96799449852968,0.0,0.0,53.62560368285113,28.263174756553887,0.0,0.0,37.92363792357934,31.623931623917716,79.04906272888184,85.77724099159241,0.34403330087661743,0.6401499509811401
"早点回家,我选择坐动车去。","早点回家,我选择坐动车去。",59.358732864953616,50.445222863423325,42.96989444720879,34.15286017973014,52.76331810218102,38.8327506660375,28.646596298139187,21.18854509032766,63.63962670491886,35.35534816938405,90.99509716033936,80.06992936134338,0.4812585711479187,0.7334402203559875
"我不方便接电话,能发短信吗?","我不方便接电话,能发短信吗?",27.272727272727277,0.0,0.0,0.0,49.976609812509324,40.17304572639483,33.51308158462053,29.111636658950246,28.44272844266985,40.60189524105358,74.07188415527344,84.0672254562378,0.43788641691207886,0.8094398379325867
"我的电话不方便发短信,能不能发短信?","我的电话不方便发短信,能不能发短信?",16.546816923461165,0.0,0.0,0.0,42.042643062522906,30.59051614004532,17.686506248034725,0.0,17.526188557577502,32.38515483409006,70.74687480926514,80.41402697563171,0.35422253608703613,0.6818626523017883
天天我帮你找对象。,天天我帮你找对象。,10.000000000000002,0.0,0.0,0.0,47.76875403825263,29.25226826055807,20.613516056554733,0.0,9.99999999995,54.945054945036254,69.4752037525177,82.24883675575256,0.2452908158302307,0.5161692500114441
他发了一张二维码给了我红包。,他发了一张二维码给了我红包。,30.434782608695656,16.63369597826152,10.962747417185616,0.0,43.34389498750908,38.0151106867966,31.52125397161804,22.289171515194326,23.946135831313047,46.25730994148491,75.23579001426697,76.03568434715271,0.375324547290802,0.5378502011299133
他发来的这张二维码可以获得红包。,他发来的这张二维码可以获得红包。,66.66666666666669,57.73502691896257,46.80926207766301,36.15855225145533,62.50000000000002,54.00617248673218,43.67902323681494,33.64932442330151,68.80209184501629,62.49999999994999,85.31005382537842,86.4700198173523,0.7409401535987854,0.6628283858299255
"扫描二维码后,你可以看到更多食物。","扫描二维码后,你可以看到更多食物。",67.03200460356396,67.03200460356396,67.03200460356396,67.03200460356396,35.29411764705882,25.724787771376327,16.401017071915387,0.0,79.05982905981517,23.529411764655883,93.1879997253418,74.84243512153625,0.8092743158340454,0.2954343259334564
"刷二维码时,你可以看到商品的颜色、图片等信息。","刷二维码时,你可以看到商品的颜色、图片等信息。",48.67504894196282,22.482042087568352,0.0,0.0,34.782608695652165,21.778620259218837,13.120402049988744,0.0,48.809523809498266,19.156908665036703,82.14178085327148,73.62141609191895,0.7169552445411682,0.5600175857543945
二维码是真有意思的。,二维码是真有意思的。,48.78885314613832,39.21828302742502,31.7149016789226,22.989844704605932,36.391839582757996,22.14736827620661,15.493005519122509,0.0,54.10813429218193,22.28571428570645,83.85317325592041,71.82425260543823,0.5862123966217041,0.6917521357536316
缺少法律是导致法律缺席的主要罪魁祸首。,缺少法律是导致法律缺席的主要罪魁祸首。,9.942659075715216,0.0,0.0,0.0,15.789473684210527,9.36585811581694,0.0,0.0,10.4684788894928,17.47496046383382,72.08188772201538,71.27286791801453,0.5493015050888062,0.4292387366294861
我们会通过短信通知你。,我们会通过短信通知你。,71.42857142857146,40.599897147057504,0.0,0.0,48.446388244346494,38.409506169430436,23.195139883419888,0.0,44.32301153606944,54.45398773003777,84.278404712677,85.54815649986267,0.4296063184738159,0.8270243406295776
我们会通过短信通知你。,我们会通过短信通知你。,85.7142857142857,75.59289460184542,61.14214174657596,48.892302243490086,48.446388244346494,38.409506169430436,23.195139883419888,0.0,91.23434704823777,54.45398773003777,97.82702922821045,85.00782251358032,0.8439178466796875,0.8302132487297058
我通过信件的方式告诉你了好消息。,我通过信件的方式告诉你了好消息。,33.333333333333336,17.40776559556979,0.0,0.0,68.75000000000001,52.44044240850757,38.91424757884177,25.947507140745756,36.63003662996824,70.82050595630857,79.80443835258484,84.07930135726929,0.5796685218811035,0.7764571905136108
我们用不同的查询方式来寻找。,我们用不同的查询方式来寻找。,12.500000000000002,0.0,0.0,0.0,53.20358741165847,33.810289735201366,20.6997532322703,0.0,13.971742543103133,48.16146429150816,71.97398543357849,84.76648330688477,0.6022000908851624,0.620322048664093
我们用不同的查询方式来寻找信息。,我们用不同的查询方式来寻找信息。,32.00818376641557,12.494715549038007,0.0,0.0,49.99999999999999,31.62277660168379,19.258567855541784,0.0,26.09118814102932,43.74999999995,72.9986846446991,83.3455741405487,0.29966220259666443,0.7190908789634705
我没有看见你的方向。,我没有看见你的方向。,53.33333333333335,39.03600291794134,28.620185370050958,21.023693683267553,24.56192259233946,21.13953714465921,16.59895273402739,0.0,53.33333333328333,26.83284457475,85.7458233833313,67.02315211296082,0.6432225704193115,0.23636622726917267
坐火车从北京方向往北京方向去。,坐火车从北京方向往北京方向去。,46.66666666666667,40.82482904638629,37.15253593196873,33.64932442330152,19.999999999999996,11.952286093343934,0.0,0.0,50.61728395055094,20.640627553465396,85.17900705337524,64.53830003738403,0.5841466188430786,0.20897258818149567
原来每隔几分钟就会写一分钟的作业。,原来每隔几分钟就会写一分钟的作业。,63.6916720510035,47.76875403825263,28.585227523640132,0.0,17.647058823529417,10.502100630210077,0.0,0.0,54.945054945036254,19.560307182584012,83.59490036964417,73.22061657905579,0.539752185344696,0.43815290927886963
他原来还有五分钟就写完了这篇文章。,他原来还有五分钟就写完了这篇文章。,35.71428571428571,16.5748386032949,0.0,0.0,23.529411764705884,12.126781251816647,0.0,0.0,30.411449016037423,19.698910954447662,71.40495181083679,73.28745126724243,0.20211800932884216,0.35516995191574097
"我不会工作一时,我只会出差一时。","我不会工作一时,我只会出差一时。",59.26545765453741,38.255688416897385,0.0,0.0,43.74999999999999,17.07825127659933,0.0,0.0,67.31310603688829,31.249999999950003,85.62208414077759,74.22187924385071,0.6088801026344299,0.42885953187942505
"我会工作坚持不懈,最后只花最后一分钟。","我会工作坚持不懈,最后只花最后一分钟。",34.99999999999999,19.194297398747864,12.696693759248044,0.0,52.63157894736842,41.88539082916955,31.40020566013399,24.941747177008256,32.539682539616194,32.3851548340793,76.7658531665802,78.9627730846405,0.3508279323577881,0.49731671810150146
他能安静下来十分钟。,他能安静下来十分钟。,22.738715947504925,0.0,0.0,0.0,79.99999999999997,51.639777949432215,32.182979486854336,0.0,16.439909297020385,59.99999999994999,70.71205973625183,87.62662410736084,0.23463134467601776,0.7923364639282227
"每隔一分钟他就来一分钟,我就要告诉他所有。","每隔一分钟他就来一分钟,我就要告诉他所有。",22.22222222222222,16.16904166908886,11.778306710513217,0.0,23.80952380952381,10.91089451179962,0.0,0.0,24.6913580246321,25.751375758365096,71.98799252510071,76.59305334091187,0.3233361840248108,0.357698917388916
八宝粥的存折超过两个月。,八宝粥的存折超过两个月。,29.82797722714566,21.703041301065834,17.400647989419454,13.31488794012028,58.410058730355345,45.47216904999418,31.816268199383362,22.976448323015262,31.405436668555836,36.15520282184396,76.00353956222534,82.01460838317871,0.45061367750167847,0.4228362441062927
"他的演讲听得津津有味,看得我们津津有味。","他的演讲听得津津有味,看得我们津津有味。",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,28.536882735021425,16.90379046283276,11.472559639086302,0.0,99.99999999994999,24.3612768668805,100.0,69.66116428375244,1.0034191608428955,0.4973410964012146
"听他的演讲结束时,我才恍然大悟,原来他已经听得津津有味了。","听他的演讲结束时,我才恍然大悟,原来他已经听得津津有味了。",46.11986270929219,13.055115340908326,0.0,0.0,24.137931034482758,16.08168802256692,12.419663590497835,9.264863757089694,29.99707267739784,26.4720152980453,78.8270890712738,72.49947190284729,0.32141977548599243,0.4821723699569702
"小王平时很自由,在这种时候也比较害羞。","小王平时很自由,在这种时候也比较害羞。",53.846153846153854,47.3665466715671,43.371414275155395,39.553325358771794,47.37303296064521,30.78234731715103,21.568657356972274,15.413757980002101,55.82165605089806,49.75186104214432,79.78178858757019,81.60274624824524,0.7350956797599792,0.4717192053794861
"小王平时很好吃,你的时候却有点害羞。","小王平时很好吃,你的时候却有点害羞。",72.22222222222223,61.83469424008421,52.33978098358732,46.75667418121196,35.82656552868946,21.284151498914813,0.0,0.0,75.94681708293727,36.63003663001793,92.46618747711182,74.69543218612671,0.7335799336433411,0.27117228507995605
"因为住宿一天容易,宾馆感冒了。","因为住宿一天容易,宾馆感冒了。",53.05700387751146,36.42928703963392,29.07872758075872,22.499268274284365,33.444751214563006,17.309303215457476,0.0,0.0,57.53968253965076,30.335876773861774,83.19995403289795,75.59430003166199,0.6713656187057495,0.1575041264295578
贵重物品最好放在宾馆里。,贵重物品最好放在宾馆里。,64.28571428571428,54.470477940192204,46.24524014728561,40.52587697205425,77.59415811497296,73.30746775945423,68.28689316373922,62.20700406786387,66.48451730413257,83.63148479424227,82.37301707267761,95.0727641582489,0.5791555643081665,0.7762743830680847
