refs,hyps,same_indices,random_indices,same_index_bleu1,different_index_bleu1,same_index_bleu2,different_index_bleu2,same_index_bleu3,different_index_bleu3,same_index_bleu4,different_index_bleu4,same_index_rouge,different_index_rouge,same_index_bert,different_index_bert,same_index_bleurt,different_index_bleurt
heute nacht ist es meist nur locker bewölkt oder klar im nordwesten gibt es auch mal ein paar dichtere wolken .,"{'11July_2011_Monday_tagesschau-849', 'heute nacht ist es meist nur locker bewölkt oder klar über die nordwesthälfte ziehen hier und da dünne schleierwolken .'}","(65, 65)","[257, 51]",52.31761834753929,9.622060754546368,48.55244163884743,0.0,46.363367152450444,0.0,44.4492897203408,0.0,53.59480910719102,12.424961608263171,84.45301651954651,66.07836484909058,0.6873388290405273,0.12001878023147583
morgen muss verbreitet mit teilweise kräftigen schauern und gewittern gerechnet werden .,"{'28July_2010_Wednesday_tagesschau-864', 'auch morgen verbreitet zum teil kräftige schauer und gewitter die örtlich unwetterartig sein können .'}","(66, 66)","[219, 617]",26.66666666666667,9.090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,28.92416225742925,10.027472527418132,79.00031208992004,64.52751159667969,0.4577503800392151,0.11896634101867676
am samstag überwiegend freundlich meist trocken und wärmer .,"{'am samstag wird es langsam wieder freundlicher und trockener und auch etwas wärmer .', '28July_2010_Wednesday_tagesschau-871'}","(67, 67)","[23, 143]",35.71428571428571,24.999999999999996,23.440361546924777,12.909944487358057,0.0,0.0,0.0,0.0,39.87906708890352,27.47252747245908,82.52682685852051,75.72007179260254,0.7379801869392395,0.41708993911743164
am sonntag ziehen von nordwesten wieder schauer und gewitter heran .,"{'am sonntag zieht von westen wieder regen heran der sich im laufe des tages weiter richtung südosten ausbreitet .', '28July_2010_Wednesday_tagesschau-872'}","(68, 68)","[489, 504]",31.57894736842106,9.090909090909093,13.245323570650438,0.0,0.0,0.0,0.0,0.0,35.31135531128963,9.805825242653109,77.99098491668701,69.69618201255798,0.5518156886100769,0.10265219211578369
an der nordsee sowie auf den bergen schwere sturmböen .,"{'23October_2010_Saturday_tagesschau-895', 'an der nordsee und auf den bergen schwere sturmböen .'}","(69, 69)","[112, 193]",90.0,10.380107463819925,83.66600265340755,0.0,75.91472429689156,0.0,65.80370064762461,0.0,89.99999999994999,16.991297140498148,98.63482713699341,66.55033826828003,0.8458954095840454,0.21814922988414764
unter wolken heute nacht frostfreie zwei bis acht grad .,"{'wolken sorgen dafür dass es in der nacht zwei bis acht grad frostig wird .', '23October_2010_Saturday_tagesschau-896'}","(70, 70)","[638, 595]",46.66666666666667,15.163266492815833,31.62277660168379,0.0,24.871131731971634,0.0,18.92240568795936,0.0,51.999999999930935,13.928571428563592,76.87906622886658,67.50360131263733,0.6878132224082947,0.2402597963809967
und nun die wettervorhersage für morgen donnerstag den ersten april .,"{'31March_2010_Wednesday_tagesschau-999', 'und nun die wettervorhersage für morgen donnerstag den ersten april .'}","(71, 71)","[238, 61]",100.00000000000004,5.263157894736842,100.00000000000004,0.0,100.00000000000004,0.0,100.00000000000004,0.0,99.99999999994999,5.852473498163986,100.0,63.762080669403076,0.9682979583740234,0.2281302511692047
das tief bei schottland sorgt zusammen mit kühler luft auch morgen für wechselhaftes wetter .,"{'in der nacht lenkt ein tief über norddeutschland kältere luft heran die uns morgen wieder unbeständiges wetter beschert .', '31March_2010_Wednesday_tagesschau-1000'}","(72, 72)","[27, 272]",26.31578947368421,14.108028748176901,0.0,0.0,0.0,0.0,0.0,0.0,28.630056673765452,15.205724508016866,74.97954368591309,69.94282007217407,0.5294160842895508,0.37234264612197876
am freitag mal sonne mal wolken und nur einzelne schauer stellenweise zeigt sich die sonne auch für längere zeit .,"{'31March_2010_Wednesday_tagesschau-1008', 'am freitag mal sonne mal wolken mal schauer hier und da zeigt sich die sonne auch für längere zeit .'}","(73, 73)","[257, 178]",85.00000000000001,15.15914396500328,76.26132357679228,0.0,70.83419331601236,0.0,65.86134739641669,0.0,79.99999999995,16.439909297020385,91.57212376594543,67.77907609939575,0.5692777037620544,0.20211879909038544
und so erwartet uns eine mischung aus teilweise zähen nebelfeldern wolken und sonnenschein .,"{'ansonsten gibt es eine mischung aus nebel wolken und sonne .', '29October_2009_Thursday_tagesschau-1013'}","(74, 74)","[212, 154]",41.52547563801129,6.666666666666667,30.79611696025472,0.0,20.018666931862025,0.0,0.0,0.0,46.6748466257433,7.435039876449127,77.17639803886414,65.44967889785767,0.572617769241333,0.30227130651474
die neue woche beginnt wechselhaft und kühler .,"{'29October_2009_Thursday_tagesschau-1024', 'die neue woche beginnt wechselhaft und wieder kühler .'}","(75, 75)","[485, 180]",88.8888888888889,18.95847077451488,81.6496580927726,0.0,72.49202486685948,0.0,66.06328636027612,0.0,93.4730056405521,22.056948576269157,98.05521965026855,63.625866174697876,0.840832531452179,0.13556133210659027
da haben wir morgen schon die dreißig grad morgen im süden von frankreich auch und für uns wahrscheinlich schon im südwesten die fünfundzwanzig grad .,"{'27April_2010_Tuesday_heute-1028', 'es wird ja morgen schon wärmer als heute hier im süden bis zu dreißig grad fünfundzwanzig grad auch im süden wird es noch wärmer als heute hier im südwesten bis zu fünfundzwanzig grad .'}","(76, 76)","[461, 466]",35.29411764705882,10.10884432854389,25.332019855244937,0.0,12.610429748420032,0.0,0.0,0.0,35.66604161729181,12.380952380944544,78.08535099029541,66.61385893821716,0.5261527895927429,0.15254631638526917
ja der donnerstag wird fast noch schöner noch ein bisschen wärmer .,"{'27April_2010_Tuesday_heute-1038', 'am donnerstag wird es wieder trockener und am sonntag auch etwas wärmer .'}","(77, 77)","[25, 280]",30.769230769230774,15.789473684210527,22.645540682891916,0.0,0.0,0.0,0.0,0.0,31.898089171917164,17.40081224610433,77.81895995140076,66.7327880859375,0.5428556799888611,0.25597694516181946
gegen späten nachmittag oder abend gibt es wahrscheinlich die ersten regenschauer im nordwesten .,"{'und am nachmittag oder abend gibt es vielleicht auch mal ein paar regenschauer im norden .', '27April_2010_Tuesday_heute-1039'}","(78, 78)","[603, 160]",49.99999999999999,14.285714285714283,40.82482904638629,0.0,32.931687800417464,0.0,27.22589423069701,0.0,52.86549707596199,15.951626835520266,87.19757199287415,65.88423252105713,0.6721363663673401,0.36328834295272827
schwacher bis mäßiger im norden auch frischer wind aus ost bis südost an der nordsee und auf den bergen ist er stark mit stürmischen böen .,"{'der wind weht schwach bis mäßig im norden frisch mit starken bis stürmischen böen an den küsten und auf den bergen schwere sturmböen .', '06September_2010_Monday_tagesschau-1147'}","(79, 79)","[155, 435]",57.50277591433272,10.10884432854389,33.913287060583684,0.0,21.26760700997402,0.0,14.328025462034935,0.0,39.872611464926614,12.380952380944544,81.26196265220642,69.11269426345825,0.599589467048645,0.1614442765712738
am donnerstag noch unbeständig aber ab freitag wird es von westen langsam freundlicher .,"{'am donnerstag wechselhaft aber am freitag wird es von westen zunehmend freundlicher .', '06September_2010_Monday_tagesschau-1153'}","(80, 80)","[407, 546]",71.22777528017816,3.7188360024738305,57.42566831466844,0.0,43.669458430507284,0.0,35.24025452531097,0.0,73.87168589350162,7.2681704260755655,90.5615508556366,63.96195888519287,0.6526969075202942,0.11338014155626297
schwacher bis mäßiger auf den bergen in böen auch starker wind in der nordhälfte aus ost bis nordost sonst aus unterschiedlichen richtungen .,"{'06November_2010_Saturday_tagesschau-1162', 'schwacher bis mäßiger im bergland zum teil frischer an der nordsee zum teil starker bis stürmischer wind aus süd bis südwest .'}","(81, 81)","[95, 277]",39.091215120066174,6.974431633993653,18.86142958060863,0.0,11.934187395350545,0.0,0.0,0.0,35.52049090506089,12.646109906394013,78.90201210975647,61.43234968185425,0.4086308479309082,0.07677079737186432
der wind weht meist schwach und kommt aus unterschiedlichen richtungen .,"{'der wind weht meist schwach aus unterschiedlichen richtungen .', '04June_2010_Friday_tagesschau-1173'}","(82, 82)","[99, 600]",80.07374029168083,9.090909090909093,74.90212546224643,0.0,68.46208492960541,0.0,59.86908497649472,0.0,88.252427184438,10.027472527418132,95.10199427604675,68.80319118499756,0.8584024310112,0.09431993961334229
am montag ist es wechselhaft mal sonne mal wolken vor allem in der osthälfte einige kräftige schauer und gewitter .,"{'am montag unbeständiges wetter mit sonne und wolken vor allem in der osthälfte einzelne schauer oder gewitter .', '04June_2010_Friday_tagesschau-1176'}","(83, 83)","[212, 105]",64.62728399214893,13.333333333333334,48.79833908611089,0.0,37.62689507936485,0.0,31.247663570071495,0.0,62.81087333715041,13.760418368958119,86.0798716545105,66.19153618812561,0.6053146719932556,0.2887935936450958
abseits der gewitter schwacher bis mäßiger wind .,"{'09August_2009_Sunday_tagesschau-1186', 'der wind weht schwach bis mäßig an der ostsee auch frisch .'}","(84, 84)","[102, 508]",33.333333333333336,12.500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,27.857142857073796,13.893495485466042,76.77172422409058,67.14175939559937,0.3411265015602112,0.2536557912826538
vom südwesten bis in die mitte bleibt es meist trocken .,"{'im südwesten bleibt es meist trocken .', '05July_2010_Monday_tagesschau-1202'}","(85, 85)","[61, 297]",48.40441045780793,6.666666666666667,42.688677476684624,0.0,39.524779750061526,0.0,36.337289265247364,0.0,60.931899641572784,7.435039876449127,89.2225980758667,66.11826419830322,0.7366577982902527,0.2084883749485016
morgen temperaturen von achtzehn grad an der küste bis sechsundzwanzig im breisgau .,"{'morgen temperaturen von achtzehn grad an der nordsee bis sechsundzwanzig im breisgau .', '05July_2010_Monday_tagesschau-1205'}","(86, 86)","[584, 286]",92.30769230769226,6.107097367830394,87.70580193070288,0.0,82.39824906342801,0.0,76.11606003349888,0.0,92.30769230764233,6.753535674531798,96.62047624588013,62.747007608413696,0.7627214193344116,0.1512257158756256
dazu weht ein starker wind vor allen dingen wieder über vorpommern aus südost .,"{'05October_2010_Tuesday_heute-1218', 'der wind weht schwach bis mäßig im nordwesten frisch mit starken an der see mit stürmischen böen .'}","(87, 87)","[130, 639]",16.666666666666668,13.043478260869563,0.0,0.0,0.0,0.0,0.0,0.0,12.126865671574393,14.44658467915471,70.90338468551636,66.84036254882812,0.2756388187408447,0.19487904012203217
ab sonntag geht es dann wieder abwärts es wird wechselhafter .,"{'27May_2010_Thursday_heute-1236', 'am sonntag wird es dann wieder unbeständiger .'}","(88, 88)","[142, 559]",51.5466959093229,8.695652173913045,31.815311433143144,0.0,22.633595957718388,0.0,0.0,0.0,50.1899077590728,9.240607513953645,78.75972390174866,64.17707204818726,0.6050158143043518,0.3161965608596802
milder bleibt es unter den regenwolken im osten mit fünfzehn sechzehn grad .,"{'02August_2010_Monday_heute-1243', 'und der regen hier im osten der bringt noch milde fünfzehn bis sechzehn grad .'}","(89, 89)","[520, 172]",40.0,5.882352941176471,29.277002188455995,0.0,18.751526127306107,0.0,0.0,0.0,42.42641780324019,6.1281896724673315,79.26652431488037,64.97731804847717,0.5012630820274353,0.09777694940567017
und nun die wettervorhersage für morgen dienstag den einundzwanzigsten juni .,"{'20June_2011_Monday_tagesschau-1249', 'und nun die wettervorhersage für morgen dienstag den einundzwanzigsten juni .'}","(90, 90)","[471, 158]",100.00000000000004,7.142857142857142,100.00000000000004,0.0,100.00000000000004,0.0,100.00000000000004,0.0,99.99999999994999,7.70303241543358,100.0,67.36428737640381,0.9709665179252625,0.13901971280574799
an der saar heute nacht milde sechzehn an der elbe teilweise nur acht grad .,"{'20June_2011_Monday_tagesschau-1256', 'am niederrhein heute nacht bis minus sechzehn am oberrhein nur kühle acht grad .'}","(91, 91)","[181, 298]",46.55313898520114,11.409269311835377,31.626630084170817,0.0,19.798601716851696,0.0,0.0,0.0,48.16146429150816,14.912280701754,78.38284969329834,63.77649903297424,0.49999362230300903,0.28583502769470215
am hochrhein morgen schwül warme dreißig an der nordsee frische achtzehn grad .,"{'20June_2011_Monday_tagesschau-1257', 'hochsommerlich warm am rhein morgen dreißig grad an der nordsee frische achtzehn grad am mittwoch .'}","(92, 92)","[193, 550]",62.50000000000002,11.111111111111109,45.64354645876385,0.0,39.044833280954016,0.0,34.234749558690204,0.0,67.53535674552467,8.277768742816875,81.44980072975159,61.98303699493408,0.5303703546524048,0.13299717009067535
und in dieser kühleren eigentlich angenehmeren luft gibt es am donnerstag zumindest im norden noch kräftigen regen stürmischen wind .,"{'aber nach mitternacht ist das ganz angenehm und dann am donnerstag regnet es in der nordhälfte mitunter kräftig mit starken bis stürmischen böen an der nordsee .', '12July_2011_Tuesday_heute-1283'}","(93, 93)","[313, 72]",25.925925925925927,10.526315789473687,9.985744825254637,0.0,0.0,0.0,0.0,0.0,20.39157605743957,11.452022669466057,76.27179026603699,65.89098572731018,0.3512459695339203,0.24006766080856323
sehr milde luft strömt zu uns .,"{'02October_2010_Saturday_tagesschau-1300', 'dabei strömt sehr milde luft zu uns .'}","(94, 94)","[105, 336]",87.50000000000003,6.666666666666667,70.71067811865478,0.0,55.03212081491043,0.0,0.0,0.0,79.29824561397368,6.666666666616666,92.75502562522888,63.045841455459595,0.8208746910095215,0.2202758491039276
und nun die wettervorhersage für morgen dienstag den neunzehnten april .,"{'und nun die wettervorhersage für morgen dienstag den neunzehnten april .', '18April_2011_Monday_tagesschau-1314'}","(95, 95)","[320, 475]",100.00000000000004,13.333333333333334,100.00000000000004,0.0,100.00000000000004,0.0,100.00000000000004,0.0,99.99999999994999,14.704632384121577,100.0,64.27094340324402,0.9583961963653564,0.20733578503131866
morgen vielerorts schauer vor allem im süden und osten noch einige gewitter mitunter regnet es kräftig auch unwetter sind weiter möglich .,"{'22August_2010_Sunday_tagesschau-1344', 'morgen entwickeln sich stellenweise schauer vor allem in der südosthälfte deutschlands auch kräftige gewitter mit starkregen vereinzelt sind unwetter möglich .'}","(96, 96)","[69, 17]",45.40461689683223,27.145122541078788,25.483278030850986,0.0,14.826049012968191,0.0,0.0,0.0,37.169119493651145,28.442728442688605,80.22056221961975,64.07204270362854,0.6447795629501343,0.12492965161800385
heute nacht ist es meist stark bewölkt örtlich regnet oder nieselt es etwas .,"{'heute nacht ist es meist stark bewölkt stellenweise regnet oder nieselt es etwas .', '26October_2009_Monday_tagesschau-1394'}","(97, 97)","[244, 114]",92.85714285714283,14.268441367510711,88.64052604279179,0.0,83.83820492034592,0.0,78.25422900366432,0.0,92.85714285709285,14.616766120110327,95.85555791854858,68.72710585594177,0.8473716378211975,0.30628347396850586
richtung nordosten gibt es mehr wolken hier und da etwas regen .,"{'im nordosten mehr wolken als sonne hier und da fällt regen .', '26October_2009_Monday_tagesschau-1402'}","(98, 98)","[476, 518]",66.66666666666669,5.555555555555555,49.23659639173309,0.0,28.941787404774686,0.0,0.0,0.0,66.66666666661666,6.17283950611358,83.86816382408142,66.76403880119324,0.6265386939048767,0.16214555501937866
am freitag scheint abseits der nebelgebiete häufig die sonne .,"{'am freitag nach auflösung von teilweise zähen nebelfeldern viel sonne .', '26October_2009_Monday_tagesschau-1403'}","(99, 99)","[255, 168]",36.36363636363637,10.000000000000002,26.96799449852968,0.0,0.0,0.0,0.0,0.0,37.92363792357934,11.111111111051851,79.04906272888184,66.97827577590942,0.34403330087661743,0.24329879879951477
im norden und westen morgen zwanzig bis dreiundzwanzig sonst sommerliche fünfundzwanzig bis neunundzwanzig grad .,"{'an der nordsee morgen zwanzig bis fünfundzwanzig sonst fünfundzwanzig bis neunundzwanzig grad .', '13August_2011_Saturday_tagesschau-1412'}","(100, 100)","[226, 225]",59.358732864953616,12.174467525938116,50.445222863423325,0.0,42.96989444720879,0.0,34.15286017973014,0.0,63.63962670491886,13.013824884801418,90.99509716033936,74.66811537742615,0.4812585711479187,0.356875479221344
