refs,hyps,original_bleu1,original_bleu2,original_bleu3,original_bleu4,reordered_bleu1,reordered_bleu2,reordered_bleu3,reordered_bleu4,original_rouge,reordered_rouge,original_bert,reordered_bert,original_bleurt,reordered_bleurt
,"{'der wind weht meist schwach aus unterschiedlichen richtungen .', '04June_2010_Friday_tagesschau-1173'}",80.07374029168083,74.90212546224643,68.46208492960541,59.86908497649472,69.59861353000653,39.45870492756269,0.0,0.0,88.252427184438,52.34239444761888,95.10199427604675,90.84327816963196,0.8584024310112,0.7796207070350647
,"{'am montag unbeständiges wetter mit sonne und wolken vor allem in der osthälfte einzelne schauer oder gewitter .', '04June_2010_Friday_tagesschau-1176'}",64.62728399214893,48.79833908611089,37.62689507936485,31.247663570071495,31.53198229689218,22.942887105033993,18.39470776642173,14.075537459874623,62.81087333715041,26.98762902840099,86.0798716545105,75.70236325263977,0.6053146719932556,0.5095365047454834
,"{'09August_2009_Sunday_tagesschau-1186', 'der wind weht schwach bis mäßig an der ostsee auch frisch .'}",33.333333333333336,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,27.857142857073796,18.638338966616814,76.77172422409058,75.42175054550171,0.3411265015602112,0.3120127320289612
,"{'im südwesten bleibt es meist trocken .', '05July_2010_Monday_tagesschau-1202'}",48.40441045780793,42.688677476684624,39.524779750061526,36.337289265247364,46.531361252218275,22.476782880631202,0.0,0.0,60.931899641572784,33.28369322411305,89.2225980758667,81.68936967849731,0.7366577982902527,0.7071947455406189
,"{'05July_2010_Monday_tagesschau-1205', 'morgen temperaturen von achtzehn grad an der nordsee bis sechsundzwanzig im breisgau .'}",92.30769230769226,87.70580193070288,82.39824906342801,76.11606003349888,76.92307692307693,66.98641270570835,54.644557808979286,42.50281413416977,92.30769230764233,63.796178343891675,96.62047624588013,89.13490176200867,0.7627214193344116,0.6477423906326294
,"{'05October_2010_Tuesday_heute-1218', 'der wind weht schwach bis mäßig im nordwesten frisch mit starken an der see mit stürmischen böen .'}",16.666666666666668,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,12.126865671574393,6.190476190407128,70.90338468551636,69.97836232185364,0.2756388187408447,0.20558582246303558
,"{'am sonntag wird es dann wieder unbeständiger .', '27May_2010_Thursday_heute-1236'}",51.5466959093229,31.815311433143144,22.633595957718388,0.0,38.94003915357024,29.435902755275702,22.404914076740212,0.0,50.1899077590728,32.539682539657,78.75972390174866,76.6376793384552,0.6050158143043518,0.5324459075927734
,"{'und der regen hier im osten der bringt noch milde fünfzehn bis sechzehn grad .', '02August_2010_Monday_heute-1243'}",40.0,29.277002188455995,18.751526127306107,0.0,26.66666666666667,13.801311186847087,0.0,0.0,42.42641780324019,28.92416225742925,79.26652431488037,79.278564453125,0.5012630820274353,0.5140480995178223
,"{'20June_2011_Monday_tagesschau-1249', 'und nun die wettervorhersage für morgen dienstag den einundzwanzigsten juni .'}",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,81.81818181818183,75.67874686642696,68.26924810955322,58.77283725105324,99.99999999994999,85.32818532812672,100.0,95.33554315567017,0.9709665179252625,0.828784167766571
,"{'20June_2011_Monday_tagesschau-1256', 'am niederrhein heute nacht bis minus sechzehn am oberrhein nur kühle acht grad .'}",46.55313898520114,31.626630084170817,19.798601716851696,0.0,33.252242132286526,15.432215303129293,0.0,0.0,48.16146429150816,34.40104592249361,78.38284969329834,74.92483258247375,0.49999362230300903,0.42079591751098633
,"{'hochsommerlich warm am rhein morgen dreißig grad an der nordsee frische achtzehn grad am mittwoch .', '20June_2011_Monday_tagesschau-1257'}",62.50000000000002,45.64354645876385,39.044833280954016,34.234749558690204,43.74999999999999,29.580398915498076,23.20794416806389,17.609282679116177,67.53535674552467,41.20879120872282,81.44980072975159,80.22875785827637,0.5303703546524048,0.5006319284439087
,"{'aber nach mitternacht ist das ganz angenehm und dann am donnerstag regnet es in der nordhälfte mitunter kräftig mit starken bis stürmischen böen an der nordsee .', '12July_2011_Tuesday_heute-1283'}",25.925925925925927,9.985744825254637,0.0,0.0,22.22222222222222,9.245003270420485,0.0,0.0,20.39157605743957,20.53349408477744,76.27179026603699,76.06840133666992,0.3512459695339203,0.36375272274017334
,"{'dabei strömt sehr milde luft zu uns .', '02October_2010_Saturday_tagesschau-1300'}",87.50000000000003,70.71067811865478,55.03212081491043,0.0,62.50000000000002,51.75491695067657,35.4745852992596,0.0,79.29824561397368,41.20879120872282,92.75502562522888,89.80079889297485,0.8208746910095215,0.8005600571632385
,"{'18April_2011_Monday_tagesschau-1314', 'und nun die wettervorhersage für morgen dienstag den neunzehnten april .'}",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,81.81818181818183,75.67874686642696,68.26924810955322,58.77283725105324,99.99999999994999,85.32818532812672,100.0,96.07902765274048,0.9583961963653564,0.831404983997345
,"{'morgen entwickeln sich stellenweise schauer vor allem in der südosthälfte deutschlands auch kräftige gewitter mit starkregen vereinzelt sind unwetter möglich .', '22August_2010_Sunday_tagesschau-1344'}",45.40461689683223,25.483278030850986,14.826049012968191,0.0,22.70230844841611,10.40350469151023,0.0,0.0,37.169119493651145,18.58455974680298,80.22056221961975,74.28826093673706,0.6447795629501343,0.46429139375686646
,"{'heute nacht ist es meist stark bewölkt stellenweise regnet oder nieselt es etwas .', '26October_2009_Monday_tagesschau-1394'}",92.85714285714283,88.64052604279179,83.83820492034592,78.25422900366432,71.42857142857146,46.880723093849554,33.2107832073891,24.022110864391543,92.85714285709285,66.48451730413257,95.85555791854858,86.99312806129456,0.8473716378211975,0.7328789830207825
,"{'26October_2009_Monday_tagesschau-1402', 'im nordosten mehr wolken als sonne hier und da fällt regen .'}",66.66666666666669,49.23659639173309,28.941787404774686,0.0,30.668147154310777,22.64992775278616,16.774418675190393,0.0,66.66666666661666,31.89808917193299,83.86816382408142,73.07682037353516,0.6265386939048767,0.5507910251617432
,"{'am freitag nach auflösung von teilweise zähen nebelfeldern viel sonne .', '26October_2009_Monday_tagesschau-1403'}",36.36363636363637,26.96799449852968,0.0,0.0,27.272727272727277,16.514456476895415,0.0,0.0,37.92363792357934,29.417475728090004,79.04906272888184,77.37923860549927,0.34403330087661743,0.24168714880943298
,"{'13August_2011_Saturday_tagesschau-1412', 'an der nordsee morgen zwanzig bis fünfundzwanzig sonst fünfundzwanzig bis neunundzwanzig grad .'}",59.358732864953616,50.445222863423325,42.96989444720879,34.15286017973014,42.736665168106896,25.68153960099087,0.0,0.0,63.63962670491886,44.3230115360841,90.99509716033936,86.304771900177,0.4812585711479187,0.35084134340286255
,"{'ein tiefausläufer lenkt wolken und etwas mildere luft nach deutschland .', '17February_2010_Wednesday_heute-1478'}",27.272727272727277,0.0,0.0,0.0,18.18181818181818,0.0,0.0,0.0,28.44272844266985,19.611650485371555,74.07188415527344,73.76929521560669,0.43788641691207886,0.46488338708877563
,"{'17February_2010_Wednesday_heute-1482', 'am tag bodenfrost am niederrhein und an der isar teilweise länger anhaltend am niederrhein plusgrade .'}",16.546816923461165,0.0,0.0,0.0,11.74266328516845,0.0,0.0,0.0,17.526188557577502,12.099012098968444,70.74687480926514,70.58303952217102,0.35422253608703613,0.3057394325733185
,"{'und diese wolken liegen ja schon über dem bergland .', '08February_2010_Monday_heute-1497'}",10.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99999999995,0.0,69.4752037525177,68.49358081817627,0.2452908158302307,0.266217976808548
,"{'in der westhälfte kaum noch schnee und die schneefallgrenze sinkt weiter in den nächsten tagen aber auf den gefrierpunkt in den mittelgebirgen .', '08February_2010_Monday_heute-1498'}",30.434782608695656,16.63369597826152,10.962747417185616,0.0,17.391304347826082,8.89108448948774,0.0,0.0,23.946135831313047,14.480723113747393,75.23579001426697,68.86231899261475,0.375324547290802,0.3187440037727356
,"{'08February_2010_Monday_heute-1501', 'im westen wird es morgen vorübergehend milder mit minus vier bis plus sieben grad .'}",66.66666666666669,57.73502691896257,46.80926207766301,36.15855225145533,53.33333333333335,43.64357804719847,35.29172336459797,29.256127307315065,68.80209184501629,56.56855707100759,85.31005382537842,85.69806814193726,0.7409401535987854,0.7586780190467834
,"{'guten abend liebe zuschauer .', '07April_2010_Wednesday_heute-1619'}",67.03200460356396,67.03200460356396,67.03200460356396,67.03200460356396,16.374615061559634,0.0,0.0,0.0,79.05982905981517,17.888563049823315,93.1879997253418,69.4881021976471,0.8092743158340454,0.44543737173080444
,"{'morgen dann im südosten ähnlich wie heute und auch im nordwesten mehr wolken als heute .', '07April_2010_Wednesday_heute-1626'}",48.67504894196282,22.482042087568352,0.0,0.0,25.77334795466146,10.86699766196964,0.0,0.0,48.809523809498266,25.094953879528596,82.14178085327148,75.2873957157135,0.7169552445411682,0.6027498841285706
,"{'07April_2010_Wednesday_heute-1630', 'in den nächsten tagen ändert sich an diesem wetter wenig dann wird es deutlich kühler vor allen dingen am wochenende .'}",48.78885314613832,39.21828302742502,31.7149016789226,22.989844704605932,43.29628482793628,35.391417625898214,27.933574702637546,17.786728319469454,54.10813429218193,47.11886201073816,83.85317325592041,82.69399404525757,0.5862123966217041,0.5432037115097046
,"{'18July_2009_Saturday_tagesschau-1634', 'tiefer luftdruck beschert deutschland kühlere luft und regenwolken .'}",9.942659075715216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4684788894928,0.0,72.08188772201538,71.41185998916626,0.5493015050888062,0.40515637397766113
,"{'am alpenrand heute nacht sechs bis vierzehn an der spree bis vierzehn grad .', '18July_2009_Saturday_tagesschau-1640'}",71.42857142857146,40.599897147057504,0.0,0.0,64.28571428571428,38.51644432598215,0.0,0.0,44.32301153606944,45.61717352408751,84.278404712677,86.80769205093384,0.4296063184738159,0.460441529750824
,"{'ähnliches wetter dann auch am donnerstag .', '13October_2009_Tuesday_tagesschau-1657'}",85.7142857142857,75.59289460184542,61.14214174657596,48.892302243490086,42.85714285714285,0.0,0.0,0.0,91.23434704823777,15.811965811896684,97.82702922821045,82.51456022262573,0.8439178466796875,0.6532441973686218
,"{'am freitag gibt es in der südwesthälfte mal sonne mal wolken .', '13October_2009_Tuesday_tagesschau-1658'}",33.333333333333336,17.40776559556979,0.0,0.0,24.999999999999996,15.075567228888186,0.0,0.0,36.63003662996824,18.571428571359508,79.80443835258484,78.18487286567688,0.5796685218811035,0.5218014121055603
,"{'13October_2009_Tuesday_tagesschau-1659', 'hier und da fallen ein paar tropfen .'}",12.500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.971742543103133,0.0,71.97398543357849,70.74303030967712,0.6022000908851624,0.6009983420372009
,"{'03July_2011_Sunday_tagesschau-1665', 'sonst wird es dank hochdruckeinfluss freundlicher und das hoch verlagert sich bis in die mitte .'}",32.00818376641557,12.494715549038007,0.0,0.0,29.205029365177683,12.313921590141716,0.0,0.0,26.09118814102932,16.26984126981574,72.9986846446991,69.40233707427979,0.29966220259666443,0.2628929615020752
,"{'am dienstag ist es im westen zunächst noch freundlich sonst einzelne schauer und gewitter .', '03July_2011_Sunday_tagesschau-1672'}",53.33333333333335,39.03600291794134,28.620185370050958,21.023693683267553,13.333333333333334,9.759000729485333,0.0,0.0,53.33333333328333,13.760418368958119,85.7458233833313,78.81712913513184,0.6432225704193115,0.4641878008842468
,"{'12January_2011_Wednesday_tagesschau-1727', 'hoher luftdruck bestimmt weiterhin unser wetter und es bestehen entsprechende unwetterwarnungen des deutschen wetterdienstes .'}",46.66666666666667,40.82482904638629,37.15253593196873,33.64932442330152,19.999999999999996,0.0,0.0,0.0,50.61728395055094,22.056948576216776,85.17900705337524,82.01626539230347,0.5841466188430786,0.49203914403915405
,"{'im südosten beruhigt sich das wetter nur langsam .', '09March_2011_Wednesday_heute-1741'}",63.6916720510035,47.76875403825263,28.585227523640132,0.0,79.54127260572176,59.655954454291326,35.69862906305373,0.0,54.945054945036254,62.81087333715041,83.59490036964417,86.31351590156555,0.539752185344696,0.6389805674552917
,"{'an der küste morgen kühle drei im rhein main gebiet bis drei grad .', '25February_2010_Thursday_tagesschau-1761'}",35.71428571428571,16.5748386032949,0.0,0.0,21.42857142857143,0.0,0.0,0.0,30.411449016037423,15.55828220852191,71.40495181083679,67.046719789505,0.20211800932884216,0.19529509544372559
,"{'12August_2009_Wednesday_tagesschau-1806', 'am freitag sonne und wolken im süden anfangs regen .'}",59.26545765453741,38.255688416897385,0.0,0.0,24.56192259233946,0.0,0.0,0.0,67.31310603688829,26.83284457475,85.62208414077759,72.43788242340088,0.6088801026344299,0.5319998860359192
,"{'und so kommt die sonne auch morgen zum vorschein der kräftigen regen der sich im tagesverlauf richtung südosten verlagert .', '05November_2010_Friday_tagesschau-1872'}",34.99999999999999,19.194297398747864,12.696693759248044,0.0,30.000000000000004,12.565617248750867,0.0,0.0,32.539682539616194,27.47252747245908,76.7658531665802,77.40954160690308,0.3508279323577881,0.3791642189025879
,"{'deutschlandweit machen sich schauer in der nordwesthälfte wärmer luft bemerkbar .', '31May_2011_Tuesday_heute-1904'}",22.738715947504925,0.0,0.0,0.0,8.300915602566024,0.0,0.0,0.0,16.439909297020385,8.662961752165838,70.71205973625183,66.86900854110718,0.23463134467601776,0.24220868945121765
,"{'dort sowie an der nordsee fängt es an zu regnen oberhalb von etwa vierhundert metern rieselt schnee .', '28December_2011_Wednesday_tagesschau-1912'}",22.22222222222222,16.16904166908886,11.778306710513217,0.0,11.111111111111109,8.084520834544433,0.0,0.0,24.6913580246321,12.34567901228642,71.98799252510071,68.53586435317993,0.3233361840248108,0.31574347615242004
,"{'in der südosthälfte fällt heute nacht schnee auf den bergen im westen und nordwesten fällt nachmittags regen .', '08December_2009_Tuesday_tagesschau-1938'}",29.82797722714566,21.703041301065834,17.400647989419454,13.31488794012028,16.666666666666668,14.002800840280102,10.701301836183276,0.0,31.405436668555836,16.666666666616667,76.00353956222534,74.61833953857422,0.45061367750167847,0.40679192543029785
,"{'07September_2010_Tuesday_tagesschau-1945', 'und nun die wettervorhersage für morgen mittwoch den achten september .'}",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,83.66600265340763,72.99198566479815,61.79654585112238,99.99999999994999,90.9090909090409,100.0,95.86735963821411,1.0034191608428955,0.8551527261734009
,"{'morgen im norden teilweise frischer wind im südosten weht er schwach bis mäßig aus südwest bis südwest später auch frisch an der nordsee stark .', '07September_2010_Tuesday_tagesschau-1954'}",46.11986270929219,13.055115340908326,0.0,0.0,29.539723084372344,0.0,0.0,0.0,29.99707267739784,15.339299875340478,78.8270890712738,71.24232053756714,0.32141977548599243,0.30392760038375854
,"{'11May_2010_Tuesday_tagesschau-1969', 'am donnerstag regnet es vor allem in der südosthälfte teilweise länger anhaltend .'}",53.846153846153854,47.3665466715671,43.371414275155395,39.553325358771794,46.15384615384615,39.223227027636796,30.355774498248472,22.997519112894437,55.82165605089806,49.31972789109294,79.78178858757019,79.50970530509949,0.7350956797599792,0.7199724316596985
,"{'am sonntag vor allem im osten und süden teilweise kräftige schauer und gewitter sonst zum teil freundlich .', '03July_2009_Friday_tagesschau-2014'}",72.22222222222223,61.83469424008421,52.33978098358732,46.75667418121196,33.333333333333336,19.802950859533492,13.48279544468597,0.0,75.94681708293727,29.81427174969123,92.46618747711182,75.45955777168274,0.7335799336433411,0.6513440608978271
