text_ids,video_ids,same_indices,random_indices,same_scores_i2t,different_scores_i2t
There are a variety of red envelopes on the Internet.,S005248_P0003_T00,"(903, 903)","[623, 584]",71.25685119628906,40.0915150642395
There are a variety of red envelopes on the Internet.,S005248_P0009_T00,"(904, 904)","[1101, 804]",71.25685119628906,44.47214603424072
We need to understand technology and managed cadres.,S005274_P0000_T00,"(905, 905)","[99, 1031]",72.42404747009277,30.871834754943848
We need to understand technology and managed cadres.,S005274_P0003_T00,"(906, 906)","[405, 1061]",72.42404747009277,39.267066955566406
"Due to the use of new technologies, it greatly reduces money expenses.",S005276_P0000_T00,"(907, 907)","[541, 62]",60.86581230163574,48.93091297149658
"Due to the use of new technologies, it greatly reduces money expenses.",S005276_P0009_T00,"(908, 908)","[863, 529]",60.86581230163574,37.07975387573242
We must strive to develop science and technology and shorten the gap with developed countries.,S005281_P0003_T00,"(909, 909)","[61, 34]",80.20544719696045,45.322439193725586
We must strive to develop science and technology and shorten the gap with developed countries.,S005281_P0006_T00,"(910, 910)","[1116, 506]",80.20544719696045,56.69649791717529
"Every festival, family members come to troops to visit relatives.",S005288_P0006_T00,"(911, 911)","[689, 936]",67.06973266601562,27.858938694000244
"Every festival, family members come to troops to visit relatives.",S005288_P0009_T00,"(912, 912)","[242, 171]",67.06973266601562,34.934818267822266
My brother resigned himself and opened a company that belonged to him.,S005294_P0003_T00,"(913, 913)","[492, 934]",77.3167495727539,35.487060546875
My brother resigned himself and opened a company that belonged to him.,S005294_P0009_T00,"(914, 914)","[121, 767]",77.3167495727539,45.50599813461304
The families of those who were killed were sad.,S005295_P0000_T00,"(915, 915)","[1087, 791]",54.25455284118652,44.88608407974243
The families of those who were killed were sad.,S005295_P0006_T00,"(916, 916)","[572, 1100]",54.25455284118652,44.722412109375
Part -time workman work is a bit difficult for me.,S005306_P0009_T00,"(917, 917)","[964, 610]",75.4188756942749,48.61384963989258
There are many part -time websites on the website.,S005319_P0009_T00,"(918, 918)","[145, 459]",65.70108318328857,39.86174011230469
We should ensure that the calculation results are accurate.,S005323_P0000_T00,"(919, 919)","[342, 1042]",60.885398864746094,48.471736907958984
We should ensure that the calculation results are accurate.,S005323_P0006_T00,"(920, 920)","[827, 473]",60.885398864746094,36.73406171798706
He made an excuse for the incident.,S005344_P0000_T00,"(921, 921)","[344, 314]",67.57959079742432,43.825472354888916
I will not be perfunctory by that excuse.,S005346_P0006_T00,"(922, 922)","[852, 178]",64.02637195587158,22.139209985733032
I will not be perfunctory by that excuse.,S005346_P0009_T00,"(923, 923)","[622, 1146]",64.02637195587158,55.02169322967529
I want to make excuses.,S005347_P0000_T00,"(924, 924)","[945, 11]",68.81125450134277,29.821897506713867
I want to make excuses.,S005347_P0009_T00,"(925, 925)","[49, 85]",68.81125450134277,40.917027950286865
Li Qiang's successful learning experience is worthy of our reference.,S005354_P0006_T00,"(926, 926)","[757, 829]",74.08648872375488,46.846699714660645
"Simply copying the experience of others, will not help themselves.",S005357_P0006_T00,"(927, 927)","[565, 960]",81.04151439666748,40.425397872924805
"Simply copying the experience of others, will not help themselves.",S005357_P0009_T00,"(928, 928)","[390, 716]",81.04151439666748,47.50583362579346
"""When did you report the grievances?"" This is the experience and lesson left by the ancients to us.",S005360_P0009_T00,"(929, 929)","[986, 1087]",69.86981678009033,31.539296627044678
The teacher organized a class to let the students exchange their learning experience.,S005365_P0000_T00,"(930, 930)","[850, 327]",85.53986835479736,43.64145278930664
The teacher organized a class to let the students exchange their learning experience.,S005365_P0009_T00,"(931, 931)","[1135, 612]",85.53986835479736,18.84273600578308
"We must be difficult to look at, but we must never despise them.",S005368_P0000_T00,"(932, 932)","[1094, 221]",77.27877807617188,36.53258180618286
Your decision shows that your analysis is correct.,S005380_P0006_T00,"(933, 933)","[1013, 292]",62.87760066986084,43.38722801208496
Your decision shows that your analysis is correct.,S005380_P0009_T00,"(934, 934)","[559, 275]",62.87760066986084,47.77505874633789
"In childhood, he learned how to ignore difficulties.",S005394_P0000_T00,"(935, 935)","[150, 593]",70.93947410583496,38.758206844329834
The work of the courier is very hard.,S005405_P0000_T00,"(936, 936)","[853, 919]",73.75034618377686,46.773033142089844
The work of the courier is very hard.,S005405_P0006_T00,"(937, 937)","[320, 30]",73.75034618377686,38.48334741592407
There are differences between express delivery and express delivery.,S005406_P0000_T00,"(938, 938)","[449, 1051]",79.60410499572754,27.415183544158936
"At the party, we couldn't help laughing when we saw Xiao Wang imitating the celebrities.",S005418_P0000_T00,"(939, 939)","[88, 1124]",66.3980484008789,43.12757921218872
"At the party, we couldn't help laughing when we saw Xiao Wang imitating the celebrities.",S005418_P0009_T00,"(940, 940)","[544, 369]",66.3980484008789,33.22555685043335
There are various things in the doctor's first aid box.,S005419_P0006_T00,"(941, 941)","[807, 842]",54.041250228881836,22.194551706314087
"At present, the contraceptive rate of Chinese women is one percent.",S005470_P0000_T00,"(942, 942)","[514, 1129]",76.13905906677246,53.83799457550049
"At present, the contraceptive rate of Chinese women is one percent.",S005470_P0009_T00,"(943, 943)","[767, 1150]",76.13905906677246,36.77992391586304
"Spring began, and farmers rushed to work.",S005496_P0006_T00,"(944, 944)","[658, 1156]",91.74885559082031,45.90114402770996
"Spring began, and farmers rushed to work.",S005496_P0009_T00,"(945, 945)","[833, 1018]",91.74885559082031,36.51695728302002
Powerful leaders should not be arrogant.,S005502_P0006_T00,"(946, 946)","[1131, 403]",64.22515487670898,38.717281341552734
Powerful leaders should not be arrogant.,S005502_P0009_T00,"(947, 947)","[708, 31]",64.22515487670898,30.156187534332275
Soak your feet in winter.,S005504_P0009_T00,"(948, 948)","[853, 663]",70.0282850265503,36.28226566314697
I love the Communist Party of China.,S005530_P0000_T00,"(949, 949)","[782, 790]",85.48962020874023,44.23146295547485
I love the Communist Party of China.,S005530_P0006_T00,"(950, 950)","[619, 689]",85.48962020874023,41.41741323471069
I am the Kuomintang.,S005532_P0000_T00,"(951, 951)","[1053, 758]",70.09096336364746,34.84951591491699
I am the Kuomintang.,S005532_P0009_T00,"(952, 952)","[931, 585]",70.09096336364746,41.50016212463379
"Looking at your disappointment, isn't it the failure of the college entrance examination?",S005540_P0006_T00,"(953, 953)","[1174, 159]",64.99620056152344,47.27974033355713
"My credit card has expired, can I re -apply it to me?",S005545_P0006_T00,"(954, 954)","[681, 1166]",62.806884765625,27.957008361816406
"My credit card has expired, can I re -apply it to me?",S005545_P0009_T00,"(955, 955)","[538, 249]",62.806884765625,34.7519268989563
"According to statistics, there are about 13 million people in my country a year of abortion each year.",S005546_P0000_T00,"(956, 956)","[398, 1169]",74.47944831848145,40.07490587234497
A contract with a amount of 75 million yuan has been bid by an American company.,S005552_P0000_T00,"(957, 957)","[107, 634]",62.644057273864746,53.38257694244385
A contract with a amount of 75 million yuan has been bid by an American company.,S005552_P0009_T00,"(958, 958)","[187, 48]",62.644057273864746,33.98658561706543
"You can't see it, what to avoid obstacles?",S005572_P0009_T00,"(959, 959)","[1081, 787]",61.69569110870361,39.535314083099365
It is dangerous not to wear condoms when having sex.,S005583_P0006_T00,"(960, 960)","[900, 758]",73.68637943267822,37.70916414260864
It is dangerous not to wear condoms when having sex.,S005583_P0009_T00,"(961, 961)","[80, 113]",73.68637943267822,43.60380172729492
"I know he has a girlfriend, I don't, jealous of him to say bad things about him.",S005594_P0000_T00,"(962, 962)","[38, 653]",79.1575927734375,38.14680099487305
Doctors will check you diagnosis of appendicitis.,S005607_P0006_T00,"(963, 963)","[1028, 997]",67.57982444763184,32.36605453491211
Doctors will check you diagnosis of appendicitis.,S005607_P0009_T00,"(964, 964)","[595, 17]",67.57982444763184,35.52625370025635
We cannot be selfish.,S005613_P0000_T00,"(965, 965)","[705, 410]",76.92989158630371,32.40815830230713
We cannot be selfish.,S005613_P0006_T00,"(966, 966)","[782, 492]",76.92989158630371,29.987064838409424
"Because of something at home, Miss Li politely rejected Miss Wang's invitation.",S005630_P0009_T00,"(967, 967)","[592, 320]",64.52695083618164,49.67647743225098
"The enemy is unwilling to fail, don't want to come again.",S005648_P0000_T00,"(968, 968)","[1049, 1108]",61.098087310791016,33.48003530502319
"The enemy is unwilling to fail, don't want to come again.",S005648_P0006_T00,"(969, 969)","[1053, 324]",61.098087310791016,32.463703632354736
There is a problem with the overall and local situation of this problem.,S005664_P0009_T00,"(970, 970)","[134, 14]",80.166748046875,37.280686378479004
Visa is not casually done.,S005670_P0000_T00,"(971, 971)","[951, 958]",65.6264419555664,29.205201148986816
Visa is not casually done.,S005670_P0009_T00,"(972, 972)","[539, 672]",65.6264419555664,36.710843563079834
We call the kind of disgusting food as dark dishes.,S005680_P0009_T00,"(973, 973)","[538, 937]",55.630568981170654,41.42313766479492
"Packaging and postage, the price is five yuan.",S005694_P0009_T00,"(974, 974)","[1152, 432]",62.76703071594238,34.720614433288574
"The truth can often fill the lack of knowledge, but knowledge can never fill the flaws of the truth.",S005731_P0006_T00,"(975, 975)","[465, 81]",78.5471248626709,42.083680152893066
"The truth can often fill the lack of knowledge, but knowledge can never fill the flaws of the truth.",S005731_P0009_T00,"(976, 976)","[794, 284]",78.5471248626709,33.13999080657959
The mascot logo of the Beijing Games was Fuwa.,S005762_P0006_T00,"(977, 977)","[924, 1064]",61.833364486694336,44.50328493118286
She loves to protect her home.,S005764_P0006_T00,"(978, 978)","[133, 1044]",57.60232639312744,36.39794921875
"You install the schoolbag in advance, so as not to complete it.",S005797_P0000_T00,"(979, 979)","[489, 152]",58.47091770172119,36.711915016174316
"You install the schoolbag in advance, so as not to complete it.",S005797_P0009_T00,"(980, 980)","[508, 1156]",58.47091770172119,42.73758029937744
"After a program is compiled, it must be repeatedly debugged.",S005808_P0000_T00,"(981, 981)","[401, 104]",74.55283451080322,28.439292430877686
The Yangtze River Bridge communicated with the north and south of the river.,S005842_P0000_T00,"(982, 982)","[708, 1174]",79.36408615112305,26.323172569274902
The Yangtze River Bridge communicated with the north and south of the river.,S005842_P0009_T00,"(983, 983)","[282, 784]",79.36408615112305,36.54001522064209
He was very angry and denied the basis of saying this and where to pursue.,S005861_P0009_T00,"(984, 984)","[967, 321]",65.66721725463867,45.446030139923096
The farmers loved the dog and were bitten by the dog.,S005874_P0006_T00,"(985, 985)","[663, 1077]",59.726667404174805,40.972312927246094
What Geely is suitable for wedding banquets recently?,S005880_P0000_T00,"(986, 986)","[789, 136]",69.82675170898438,36.32358503341675
What Geely is suitable for wedding banquets recently?,S005880_P0006_T00,"(987, 987)","[560, 747]",69.82675170898438,46.194047927856445
Mom applied for this supermarket member card.,S005881_P0000_T00,"(988, 988)","[618, 669]",72.20822143554688,51.21213340759277
There are multimedia systems in the conference room.,S005892_P0000_T00,"(989, 989)","[579, 119]",84.35967445373535,32.73549556732178
There are multimedia systems in the conference room.,S005892_P0006_T00,"(990, 990)","[621, 73]",84.35967445373535,48.782798767089844
We have to study the results after studying the disease.,S005893_P0000_T00,"(991, 991)","[392, 503]",59.88782596588135,41.61562538146973
We have to study the results after studying the disease.,S005893_P0006_T00,"(992, 992)","[116, 683]",59.88782596588135,49.683340072631836
"He thought he could reach the finals, but he failed from the beginning.",S005894_P0006_T00,"(993, 993)","[251, 862]",74.99550819396973,35.92452049255371
"Last year, there were a lot of people who died of AIDS.",S005913_P0000_T00,"(994, 994)","[459, 872]",81.06647491455078,51.86729192733765
"Last year, there were a lot of people who died of AIDS.",S005913_P0006_T00,"(995, 995)","[937, 907]",81.06647491455078,34.965386390686035
"Everyone has its own characteristics, why not imitate it?",S005931_P0000_T00,"(996, 996)","[782, 933]",57.067861557006836,43.60159206390381
"Everyone has its own characteristics, why not imitate it?",S005931_P0006_T00,"(997, 997)","[999, 898]",57.067861557006836,40.07877779006958
It is a good habit of lining up in order.,S005933_P0000_T00,"(998, 998)","[1084, 673]",68.40828132629395,42.52161741256714
It is a good habit of lining up in order.,S005933_P0009_T00,"(999, 999)","[238, 96]",68.40828132629395,28.432900428771973
"The cheating person was arrested on the spot. He didn't feel bad, and he emphasized various reasons there.",S005936_P0000_T00,"(1000, 1000)","[1075, 261]",74.36409187316895,41.87029409408569
This kind of thing only happens on specific occasions.,S005941_P0006_T00,"(1001, 1001)","[534, 409]",65.78575134277344,38.301881313323975
This kind of thing only happens on specific occasions.,S005941_P0009_T00,"(1002, 1002)","[699, 408]",65.78575134277344,38.85729122161865
"Because it is you, I am embarrassed to turn my face.",S005949_P0000_T00,"(1003, 1003)","[548, 7]",71.3178539276123,33.396912574768066
"Because it is you, I am embarrassed to turn my face.",S005949_P0006_T00,"(1004, 1004)","[516, 742]",71.3178539276123,19.586931943893433
"Although I was shy, I told him this sentence.",S005956_P0000_T00,"(1005, 1005)","[209, 577]",71.54798603057861,40.968661308288574
"Although I was shy, I told him this sentence.",S005956_P0009_T00,"(1006, 1006)","[92, 1033]",71.54798603057861,44.71671772003174
People like you are also shy!,S005957_P0000_T00,"(1007, 1007)","[648, 862]",60.29651355743408,41.900625228881836
"This is delicious, but if you drink too much, you will get fat.",S005971_P0000_T00,"(1008, 1008)","[15, 50]",58.10789203643799,26.0852632522583
"This is delicious, but if you drink too much, you will get fat.",S005971_P0006_T00,"(1009, 1009)","[56, 376]",58.10789203643799,43.994418144226074
Some people always borrow wine when they are unlucky.,S005972_P0006_T00,"(1010, 1010)","[1125, 762]",69.75727081298828,54.59956741333008
Some people always borrow wine when they are unlucky.,S005972_P0009_T00,"(1011, 1011)","[664, 453]",69.75727081298828,31.065377235412598
"When he travels, he will send a selfie every place.",S005981_P0009_T00,"(1012, 1012)","[225, 505]",76.61943054199219,44.89680528640747
"If you suspect that you are appendicitis, don't take medicine for your child, it will hurt.",S005996_P0000_T00,"(1013, 1013)","[1052, 975]",78.58601760864258,36.985018730163574
"If you suspect that you are appendicitis, don't take medicine for your child, it will hurt.",S005996_P0006_T00,"(1014, 1014)","[285, 498]",78.58601760864258,40.171884059906006
"Under the spring breeze of the Communist Party's reform and opening up, Vientiane is updated and the situation is good.",S006013_P0009_T00,"(1015, 1015)","[610, 613]",81.01185417175293,36.027740478515625
"In the final analysis, verifying customer satisfaction and maintaining information with customers.",S006015_P0000_T00,"(1016, 1016)","[603, 440]",54.80715560913086,32.1370906829834
You introduced the cooperation between me and his two universities this time.,S006017_P0000_T00,"(1017, 1017)","[87, 615]",69.97629451751709,32.92491912841797
You introduced the cooperation between me and his two universities this time.,S006017_P0009_T00,"(1018, 1018)","[701, 652]",69.97629451751709,38.40796184539795
The square QR code contains a lot of information.,S006035_P0000_T00,"(1019, 1019)","[11, 431]",70.50810241699219,35.427059173583984
The square QR code contains a lot of information.,S006035_P0009_T00,"(1020, 1020)","[773, 885]",70.50810241699219,48.33343267440796
This typhoon brought severe loss of property.,S006043_P0000_T00,"(1021, 1021)","[646, 237]",52.503644943237305,43.74953269958496
The salesperson introduced the goods to the customer enthusiastically.,S006051_P0006_T00,"(1022, 1022)","[191, 1172]",71.35148620605469,18.75840997695923
The salesperson introduced the goods to the customer enthusiastically.,S006051_P0009_T00,"(1023, 1023)","[319, 561]",71.35148620605469,54.15858602523804
I don't understand this article several times.,S006071_P0009_T00,"(1024, 1024)","[128, 369]",66.8215160369873,41.75777816772461
"After leaving the seat for more than an hour, someone will come over to collect your books.",S006072_P0000_T00,"(1025, 1025)","[319, 27]",65.79724025726318,31.941532135009766
The positioning navigation system has brought convenience to our lives.,S006078_P0006_T00,"(1026, 1026)","[349, 456]",72.45893478393555,56.801780700683594
The positioning navigation system has brought convenience to our lives.,S006078_P0009_T00,"(1027, 1027)","[545, 736]",72.45893478393555,52.67219352722168
Bicycles can approach the road without being affected by traffic jams.,S006081_P0006_T00,"(1028, 1028)","[1084, 140]",66.36372184753418,34.047608375549316
Bicycles can approach the road without being affected by traffic jams.,S006081_P0009_T00,"(1029, 1029)","[731, 646]",66.36372184753418,43.23489475250244
He has thoughts and often communicates with people.,S006086_P0006_T00,"(1030, 1030)","[58, 609]",68.06589698791504,42.837822914123535
He has thoughts and often communicates with people.,S006086_P0009_T00,"(1031, 1031)","[204, 774]",68.06589698791504,47.1810998916626
I have 500 yuan in the passbook.,S006089_P0000_T00,"(1032, 1032)","[1040, 223]",58.84227466583252,32.5585355758667
Excellent entrepreneurs continue to learn their successful experience from the strong.,S006115_P0000_T00,"(1033, 1033)","[257, 1030]",76.8263111114502,36.18002700805664
Excellent entrepreneurs continue to learn their successful experience from the strong.,S006115_P0006_T00,"(1034, 1034)","[974, 1045]",76.8263111114502,48.69137477874756
You have the mind of doing business.,S006127_P0006_T00,"(1035, 1035)","[793, 430]",77.54013252258301,31.763964653015137
Sexual communication has become the main way to spread AIDS.,S006144_P0009_T00,"(1036, 1036)","[165, 838]",75.24692916870117,37.72705841064453
There is a supermarket in front of the street.,S006160_P0000_T00,"(1037, 1037)","[1016, 316]",65.73070335388184,48.933756828308105
There is a supermarket in front of the street.,S006160_P0009_T00,"(1038, 1038)","[257, 827]",65.73070335388184,33.2289981842041
Love beating in every pulse.,S006180_P0009_T00,"(1039, 1039)","[419, 1064]",65.52498435974121,40.44445037841797
My laptop is gone!,S006206_P0000_T00,"(1040, 1040)","[1151, 353]",83.94818305969238,40.48415756225586
My laptop is gone!,S006206_P0006_T00,"(1041, 1041)","[979, 302]",83.94818305969238,51.137078285217285
"The word itself does not have a fixed meaning, and it is used by people to express themselves.",S006241_P0006_T00,"(1042, 1042)","[342, 280]",71.80543518066406,30.678399085998535
"The loan card loss will take effect the next day, that is, the next day will not deduct money.",S006244_P0000_T00,"(1043, 1043)","[1037, 631]",76.2411241531372,54.59893989562988
"The loan card loss will take effect the next day, that is, the next day will not deduct money.",S006244_P0006_T00,"(1044, 1044)","[392, 649]",76.2411241531372,27.945601224899292
"Because he was afraid of others, he kept his mind all day and couldn't eat.",S006258_P0009_T00,"(1045, 1045)","[85, 1122]",66.8561897277832,42.69176149368286
"Maybe you feel that you have not succeeded, but don't doubt that you go further every day.",S006268_P0006_T00,"(1046, 1046)","[48, 908]",72.66067504882812,40.82662868499756
"Maybe you feel that you have not succeeded, but don't doubt that you go further every day.",S006268_P0009_T00,"(1047, 1047)","[402, 609]",72.66067504882812,43.60099124908447
It is a surprising opportunity to go to the bank. Can I refuse?,S006300_P0006_T00,"(1048, 1048)","[1007, 57]",54.947142124176025,54.712453842163086
"After all the students were seated, the Gala party officially started.",S006312_P0000_T00,"(1049, 1049)","[719, 960]",72.27748203277588,45.38188314437866
"After all the students were seated, the Gala party officially started.",S006312_P0009_T00,"(1050, 1050)","[906, 409]",72.27748203277588,52.43486166000366
It ’s a pity that others have good taste and strong ability. It’ s a pity.,S006344_P0009_T00,"(1051, 1051)","[40, 433]",58.56084632873535,39.37203931808472
"Facing the knife gangster, Uncle Wang was not afraid of the slightest.",S006352_P0000_T00,"(1052, 1052)","[149, 396]",57.71013259887695,41.72258377075195
The actress of this movie is very beautiful.,S006416_P0009_T00,"(1053, 1053)","[170, 3]",80.19270324707031,43.04705333709717
There are fewer and fewer people who are still using text messages.,S006423_P0000_T00,"(1054, 1054)","[516, 75]",58.84804916381836,44.79518413543701
She lied that she had already had the object of communication.,S006430_P0000_T00,"(1055, 1055)","[184, 1146]",62.115427017211914,52.80421590805054
"For us, every minute is precious.",S006452_P0000_T00,"(1056, 1056)","[171, 898]",82.51335716247559,31.217610359191895
"You calm down, I will help you.",S006453_P0009_T00,"(1057, 1057)","[880, 31]",79.51677322387695,42.54180145263672
"Before putting your clothes into the washing machine, check whether there are napkins and other items in your mouth.",S006477_P0000_T00,"(1058, 1058)","[712, 654]",76.02515125274658,35.90531778335571
There are many different companies takeaway.,S006480_P0009_T00,"(1059, 1059)","[120, 1084]",67.94831085205078,27.359437942504883
Flying people can't surpass.,S006484_P0009_T00,"(1060, 1060)","[679, 784]",66.54401969909668,32.077229499816895
The school's annual singing competition is about to begin.,S006490_P0000_T00,"(1061, 1061)","[593, 105]",70.82199478149414,53.67929267883301
Today you copy three tablet paper.,S006493_P0009_T00,"(1062, 1062)","[1139, 732]",69.40364456176758,35.26513957977295
The glass production bowl is old.,S006499_P0009_T00,"(1063, 1063)","[508, 763]",49.90776777267456,39.723289012908936
The minimum of two dollars of the lottery ticket.,S006505_P0009_T00,"(1064, 1064)","[909, 257]",68.80689525604248,55.063072681427
"With his strength, it is easy to win the championship.",S006532_P0009_T00,"(1065, 1065)","[889, 592]",61.94117736816406,46.74086618423462
"The more contact, the more I feel the good personality of others.",S006537_P0009_T00,"(1066, 1066)","[533, 1108]",67.95359802246094,36.68882703781128
Shanghai can be said to be China's financial center.,S006540_P0009_T00,"(1067, 1067)","[650, 80]",69.53202533721924,24.89582347869873
I have always felt mysterious people who are doing finance.,S006542_P0000_T00,"(1068, 1068)","[735, 792]",66.97515773773193,56.95353317260742
We found a dirty river here.,S006564_P0009_T00,"(1069, 1069)","[709, 791]",54.24467945098877,45.3002290725708
"The more I learn, the more I find my cleverness.",S006565_P0009_T00,"(1070, 1070)","[474, 606]",65.01825714111328,28.925822257995605
The old people believe in superstition.,S006575_P0000_T00,"(1071, 1071)","[55, 203]",44.95624256134033,22.52778196334839
Insert the power supply.,S006584_P0009_T00,"(1072, 1072)","[967, 178]",37.56019878387451,39.6164608001709
"Are there any other symptoms, such as nausea, vomiting, diarrhea?",S006640_P0009_T00,"(1073, 1073)","[874, 6]",62.46948051452637,34.18194055557251
The classmates achieved the first place at the sports meeting.,S006667_P0009_T00,"(1074, 1074)","[800, 735]",76.14693641662598,33.03416061401367
"The applet does not need to be downloaded, it can be used directly, which is very convenient.",S006674_P0009_T00,"(1075, 1075)","[541, 840]",72.38619613647461,29.306718826293945
The prescription that the doctor prescribed me was specially cured for colds.,S006677_P0000_T00,"(1076, 1076)","[503, 712]",66.17036628723145,36.97640037536621
I can't stand this tedious life.,S006686_P0009_T00,"(1077, 1077)","[26, 751]",80.36273384094238,31.818184852600098
"Fortunately, I found it in time, otherwise it would be unlucky.",S006694_P0000_T00,"(1078, 1078)","[135, 698]",73.97232055664062,52.95909595489502
"He wandered on the street, his face showed a blank look.",S006699_P0000_T00,"(1079, 1079)","[42, 969]",81.06714248657227,44.111870765686035
"He would only brag, and once he really wanted to do things, he looked at him with a blank face.",S006700_P0000_T00,"(1080, 1080)","[829, 351]",72.26334285736084,51.433743953704834
"According to state regulations, students must pay miscellaneous fees every semester.",S006715_P0009_T00,"(1081, 1081)","[46, 1047]",60.08285713195801,38.28913402557373
"When I grow up, I must sign up for the army and go to the front line to be a nurse.",S006748_P0009_T00,"(1082, 1082)","[28, 803]",68.38732624053955,28.62627935409546
We should teach the way of not being injured in physical education classes.,S006754_P0000_T00,"(1083, 1083)","[632, 1054]",81.21888160705566,38.85964107513428
Our teacher is very careful and always pays attention to the subtle changes in the students.,S006761_P0009_T00,"(1084, 1084)","[940, 780]",79.7096815109253,45.17946529388428
The bank card is limited to my use and shall not be rented or borrowed.,S006770_P0009_T00,"(1085, 1085)","[1165, 27]",60.431236267089844,30.31291675567627
Are you willing to sign a common property for buying or renting?,S006772_P0000_T00,"(1086, 1086)","[317, 805]",69.96727561950684,50.5459566116333
"This infectious disease is spread through air, you should pay attention to prevention.",S006779_P0000_T00,"(1087, 1087)","[317, 1031]",85.66103935241699,52.41628646850586
"Twenty years later, he finally settled with the help of the government.",S006813_P0000_T00,"(1088, 1088)","[904, 687]",75.76935768127441,25.324543237686157
Medical staff are wearing snow -white clothes.,S006819_P0007_T00,"(1089, 1089)","[663, 605]",65.9286584854126,31.279240608215332
"Maintaining the status quo is still not enough, and it must be made breakthrough.",S006835_P0000_T00,"(1090, 1090)","[1040, 1057]",46.08049392700195,35.39789962768555
"Maintaining the status quo is still not enough, and it must be made breakthrough.",S006835_P0003_T00,"(1091, 1091)","[244, 537]",46.08049392700195,33.86556816101074
"If you lose the passbook, go to the bank to make up.",S006854_P0007_T00,"(1092, 1092)","[34, 168]",65.99455451965332,37.92222309112549
"When he was lifted into the stretcher, he was in a coma.",S006868_P0000_T00,"(1093, 1093)","[667, 49]",56.65510845184326,38.46274280548096
"When he was lifted into the stretcher, he was in a coma.",S006868_P0007_T00,"(1094, 1094)","[111, 912]",56.65510845184326,37.70024871826172
Workers improve their skills in their work.,S006873_P0003_T00,"(1095, 1095)","[187, 616]",84.43437576293945,36.249935150146484
"He only knew the idea of repeating others, and he didn't have his own claim at all.",S006875_P0007_T00,"(1096, 1096)","[292, 295]",72.82664680480957,42.97581672668457
He wants to be a scientist in the future.,S006883_P0003_T00,"(1097, 1097)","[648, 774]",66.9671401977539,42.25695180892944
Our campus is neat and beautiful.,S006904_P0000_T00,"(1098, 1098)","[216, 400]",66.22979354858398,34.129446029663086
Our campus is neat and beautiful.,S006904_P0003_T00,"(1099, 1099)","[169, 863]",66.22979354858398,30.594985961914062
The cat was frightened by the bird behind.,S006946_P0007_T00,"(1100, 1100)","[1040, 571]",73.66616535186768,30.888153553009033
"You see that she has not said such a big grievance, what else do you have?",S006967_P0000_T00,"(1101, 1101)","[1159, 628]",82.6582670211792,45.0275993347168
"After the teacher criticized Xiaoming, Xiaoming felt aggrieved and immediately talked to someone.",S006968_P0003_T00,"(1102, 1102)","[1029, 558]",75.34460830688477,27.07720184326172
"After the teacher criticized Xiaoming, Xiaoming felt aggrieved and immediately talked to someone.",S006968_P0007_T00,"(1103, 1103)","[923, 159]",75.34460830688477,24.643876791000366
"There was still a shop for rent, but now I can't find it.",S006990_P0000_T00,"(1104, 1104)","[112, 1145]",65.18567752838135,38.072350025177
"There was still a shop for rent, but now I can't find it.",S006990_P0007_T00,"(1105, 1105)","[820, 64]",65.18567752838135,16.927493572235107
I voluntarily join the organization.,S006995_P0007_T00,"(1106, 1106)","[1047, 1173]",88.25911617279053,18.124743938446045
Many subway stations are specially decorated.,S007039_P0007_T00,"(1107, 1107)","[218, 872]",60.592514991760254,39.922555923461914
The cover design is an artistic design.,S007042_P0000_T00,"(1108, 1108)","[1104, 17]",78.80827903747559,24.3738956451416
The cover design is an artistic design.,S007042_P0003_T00,"(1109, 1109)","[762, 8]",78.80827903747559,29.231483459472656
Write the date when signing the contract to avoid invalid.,S007053_P0000_T00,"(1110, 1110)","[939, 139]",70.05649662017822,43.471495628356934
Write the date when signing the contract to avoid invalid.,S007053_P0007_T00,"(1111, 1111)","[33, 1023]",70.05649662017822,44.38372611999512
What is Beijing's business card? It is the Great Hall of the People.,S007055_P0000_T00,"(1112, 1112)","[742, 151]",74.9248456954956,27.65556788444519
What is Beijing's business card? It is the Great Hall of the People.,S007055_P0003_T00,"(1113, 1113)","[286, 60]",74.9248456954956,47.49271583557129
Two couples went to the United States to travel together.,S007057_P0003_T00,"(1114, 1114)","[165, 65]",80.52654266357422,39.0216007232666
Two couples went to the United States to travel together.,S007057_P0007_T00,"(1115, 1115)","[1157, 656]",80.52654266357422,41.4683723449707
The factory urgently recruited several skilled workers.,S007065_P0003_T00,"(1116, 1116)","[716, 688]",76.83241271972656,41.3986177444458
"In order to entertain the elder brother of Yuanyuan, his mother made a table.",S007067_P0003_T00,"(1117, 1117)","[785, 661]",76.31767463684082,49.338318824768066
"In order to entertain the elder brother of Yuanyuan, his mother made a table.",S007067_P0007_T00,"(1118, 1118)","[603, 446]",76.31767463684082,33.13673973083496
He is always a good example for us to learn.,S007072_P0007_T00,"(1119, 1119)","[448, 609]",69.4793472290039,31.411152839660645
"After the child was injected, he became quiet.",S007080_P0000_T00,"(1120, 1120)","[1169, 114]",70.1855583190918,33.47755193710327
"After the child was injected, he became quiet.",S007080_P0003_T00,"(1121, 1121)","[1099, 300]",70.1855583190918,52.052653312683105
"If you press the inquiry, the result will appear.",S007088_P0007_T00,"(1122, 1122)","[476, 365]",52.608306884765625,40.82770347595215
I found you chasing me when I dream.,S007118_P0003_T00,"(1123, 1123)","[660, 680]",66.46642112731934,50.566664695739746
